	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YAL067C	gene-YAL067C	35.1287660575826	-2.2835584544828	0.762729187602979	-2.99393086248518	0.00275408344305506	0.00632399097447379
gene-YCL005W	gene-YCL005W	128.208050696638	1.42798013760819	0.477007552291037	2.99362165389142	0.00275687577382044	0.00632791344545415
gene-YKL053C-A	gene-YKL053C-A	133.175609483436	-1.46821046647501	0.490731007363245	-2.99188444268862	0.00277261192350453	0.00636153136694024
gene-YKR045C	gene-YKR045C	90.6471353709268	1.52518923722836	0.510545011674307	2.98737467285514	0.00281384638390247	0.00645360367105647
gene-YLR044C	gene-YLR044C	12988.6557852167	-1.23012726174061	0.412302366005997	-2.98355615481168	0.00284919747529774	0.00653211534301371
gene-YBR225W	gene-YBR225W	209.250928178364	-1.5818264500645	0.530613254060862	-2.98112879382215	0.00287187982786166	0.00658153221642266
gene-YER146W	gene-YER146W	19.1165380092436	2.49779876739565	0.838705093285378	2.97816096193152	0.00289983652274479	0.00664299285057353
gene-YLR251W	gene-YLR251W	80.5501143306056	-1.88912565267558	0.634804301449102	-2.97591816621779	0.00292112799151776	0.00668914244271839
gene-YER128W	gene-YER128W	128.661891826475	1.46653554258458	0.492867780239801	2.97551514093912	0.0029249691084249	0.00669531164152005
gene-YLR024C	gene-YLR024C	91.6680198112014	-1.6067090679708	0.540302414738061	-2.97372179754135	0.00294211689593101	0.00673192329343368
gene-YNL044W	gene-YNL044W	735.666770995564	-1.21547679682351	0.408878728627101	-2.97270733771047	0.00295185764590865	0.00675156468619466
gene-YDR416W	gene-YDR416W	233.842953350311	1.34840432396018	0.453748732590105	2.97169827067763	0.00296157579986416	0.00677113903008504
gene-YNL106C	gene-YNL106C	83.1172988927971	1.59383111169139	0.536445936251223	2.97109364427169	0.00296741283248604	0.00678182799656265
gene-YLL036C	gene-YLL036C	354.686698113214	1.27715697472828	0.430033223267301	2.96990303452536	0.00297893761553173	0.00680395613138682
gene-YNR029C	gene-YNR029C	315.430759379465	1.26478314502698	0.425874042128665	2.9698526322599	0.00297942639572121	0.00680395613138682
gene-YHR011W	gene-YHR011W	88.3297943728509	1.59413508411854	0.537511856693737	2.96576729288196	0.00301928850270598	0.00689229057109692
gene-YER177W	gene-YER177W	1630.89883555443	-1.24770155038587	0.420730975794449	-2.9655566672501	0.00302135677883583	0.00689431568337168
gene-YGR060W	gene-YGR060W	2511.95610346727	1.24723538962168	0.420595748283709	2.96540180139998	0.00302287833616592	0.00689509216420495
gene-YIL139C	gene-YIL139C	187.296756699094	1.36851978441473	0.461731575057522	2.96388607221466	0.00303780731884041	0.00692643801565291
gene-YOR098C	gene-YOR098C	880.587891445853	1.30702611221679	0.441456189529485	2.96071533986159	0.00306925474165396	0.00699418575658334
gene-YBR126W-A	gene-YBR126W-A	460.850486711936	-1.2313179394015	0.415894614767181	-2.96064891364558	0.00306991672235164	0.00699418575658334
gene-YIL041W	gene-YIL041W	1760.53354400617	-1.20879660094134	0.408359381408361	-2.96012937616962	0.00307509874647048	0.00700325844055722
gene-YGR233C	gene-YGR233C	358.25920447496	-1.25689782975308	0.424689812017855	-2.95956671006801	0.00308071994505703	0.00701332383747967
gene-YJL100W	gene-YJL100W	225.28669425458	-1.3625979813531	0.460593144178122	-2.9583548921131	0.00309285819433052	0.007038211805188
gene-YER037W	gene-YER037W	388.657938013395	-1.26314658823509	0.427073455746397	-2.95767992891875	0.00309963789842085	0.0070508910417313
gene-YOR001W	gene-YOR001W	862.02965077644	1.2727673525207	0.430389859282413	2.95724289285713	0.00310403495528728	0.00705814259213551
gene-YIL072W	gene-YIL072W	55.8890851294428	1.76098122725271	0.595515913901417	2.95706829346667	0.00310579320390219	0.00705939054952378
gene-YNL310C	gene-YNL310C	107.14310968738	-1.73201353262416	0.585779013996366	-2.95676951758279	0.00310880403968623	0.00706348352652725
gene-YNL314W	gene-YNL314W	127.768442991792	-1.47364239816268	0.498485106290276	-2.95624157987291	0.00311413070027407	0.00707283303404659
gene-YDL020C	gene-YDL020C	1174.84633621937	-1.25353920227712	0.424695956553519	-2.95161558035496	0.00316116213708432	0.00717406819368631
gene-YMR219W	gene-YMR219W	415.818766528505	-1.33121638970676	0.450996711398717	-2.95172083534297	0.00316008487586763	0.00717406819368631
gene-YMR292W	gene-YMR292W	87.0914588376652	1.49990899272589	0.508288539567699	2.95090067149964	0.0031684879315471	0.00718789897257691
gene-YDR185C	gene-YDR185C	100.783334813177	1.46288209920588	0.496035880708563	2.94914572936987	0.00318653678848292	0.00722385115414472
gene-YBL041W	gene-YBL041W	1177.63157340828	-1.17943024976041	0.399926283434748	-2.94911912173146	0.00318681115674536	0.00722385115414472
gene-YBR096W	gene-YBR096W	130.956214210491	1.68046126494883	0.569871901168319	2.94884036483224	0.00318968689084931	0.00722756303644697
gene-YBL032W	gene-YBL032W	225.225577447607	1.36777195172127	0.463931402463196	2.94822024217207	0.00319609273417057	0.00723926786548452
gene-YOL025W	gene-YOL025W	277.396947537802	-1.52311344655529	0.516678970773646	-2.94789130719733	0.00319949537669481	0.00724416389207433
gene-YIL016W	gene-YIL016W	73.0728615886239	1.82481739309145	0.619837619136228	2.9440249135482	0.00323973919115765	0.00733243802201909
gene-YMR120C	gene-YMR120C	1578.7104460322	1.89837149959301	0.644863707177076	2.94383367906256	0.00324174159655542	0.0073341262399589
gene-YKR059W	gene-YKR059W	663.956429483959	1.3386093735761	0.454821031324406	2.9431562777081	0.00324884370276919	0.00734734625845167
gene-YGR071C	gene-YGR071C	203.063560243564	1.32190228863438	0.449278358836363	2.94227901841995	0.00325806225423195	0.00736534058015178
gene-YDR235W	gene-YDR235W	171.712915702156	1.35937287245337	0.462197547142079	2.94110793287161	0.00327040557698509	0.0073903822504305
gene-YBR150C	gene-YBR150C	210.971030149362	-1.50035798325391	0.510762278743063	-2.93748784061766	0.00330883147171852	0.00747432248468306
gene-YCL002C	gene-YCL002C	172.97241340221	1.32765718656631	0.45199481682016	2.93732834351188	0.00331053389259364	0.00747527517642904
gene-YOL073C	gene-YOL073C	308.97850609546	-1.4185656157218	0.483326531026494	-2.93500464936001	0.00333542690205876	0.00752857185897795
gene-YMR258C	gene-YMR258C	297.700997698612	-1.58235261284972	0.539526814902697	-2.93285258330505	0.00335863323395779	0.00757802171882939
gene-YMR062C	gene-YMR062C	277.55693796945	1.25319910944009	0.427516506842715	2.93134671850493	0.00337495872598055	0.00761191425175753
gene-YHR209W	gene-YHR209W	181.553388361434	-1.42198861403395	0.485168628878711	-2.93091624106108	0.00337963891153415	0.00761952581175157
gene-YER151C	gene-YER151C	572.071783553989	1.2999319969636	0.443686761180983	2.92984175030039	0.00339134665667346	0.00764296927992394
gene-YFL029C	gene-YFL029C	143.553524940978	-1.5473478595429	0.528444559153291	-2.92811768565119	0.00341020939467844	0.00768251340669165
gene-YGR056W	gene-YGR056W	318.242729464119	1.35239677812778	0.462022299886602	2.92712446663226	0.00342111937044254	0.00770411796499734
gene-YNL018C	gene-YNL018C	11.5352470746249	-4.6719765002401	1.59647504316273	-2.92643253037303	0.00342873868527828	0.00771829838255662
gene-YLR095C	gene-YLR095C	208.475606651495	1.33979294849175	0.458473755556081	2.92228929629074	0.00347468633111771	0.00781871399951197
gene-YDR059C	gene-YDR059C	570.263312852593	-1.51102010354824	0.517277994090128	-2.92109875311064	0.00348799247721776	0.00784260866314333
gene-YDR490C	gene-YDR490C	244.104118738953	-1.51174144102537	0.517520900872114	-2.92112152084644	0.00348773757853403	0.00784260866314333
gene-YKL107W	gene-YKL107W	152.362129576009	-2.00346458161786	0.685893783862574	-2.92095456870226	0.00348960710325029	0.0078432178135048
gene-YLL001W	gene-YLL001W	229.844411928791	-1.30561576439806	0.447217366305048	-2.91942098578412	0.00350682282654175	0.00787887792091
gene-YLR324W	gene-YLR324W	419.435075608511	-1.22296651634189	0.419099941490453	-2.91807847071663	0.00352195705968947	0.00790983584355807
gene-YGR240C-A	gene-YGR240C-A	23.0493848592227	2.22117036311932	0.761222671770562	2.91789833052791	0.00352399230402535	0.00791136272253692
gene-YNL169C	gene-YNL169C	238.490920165648	-1.64645796509003	0.564383388116682	-2.91726865063158	0.00353111490987374	0.00792430516298847
gene-YFR009W	gene-YFR009W	789.478070971808	1.19922887138784	0.411548274510902	2.91394459814719	0.00356893237559024	0.00800609464885482
gene-YBR107C	gene-YBR107C	75.3717535495151	1.52587097711241	0.523728902094532	2.91347483595052	0.00357430643282655	0.00801506978425223
gene-YJR056C	gene-YJR056C	578.341644382825	-1.19113079660572	0.408921941405508	-2.91285616152482	0.00358139527002602	0.00802788179383329
gene-YDR524C	gene-YDR524C	335.20874965819	1.58578758576061	0.544639310804809	2.91162895204408	0.00359549462314332	0.00805639236671307
gene-YNL278W	gene-YNL278W	75.8648792181614	-1.67146614795511	0.574115830363575	-2.91137442926214	0.00359842513753707	0.00805986474589559
gene-YJL174W	gene-YJL174W	1180.31503163902	1.17979617597174	0.405301508865818	2.91090990327976	0.00360377917986736	0.00806876067237659
gene-YFL019C	gene-YFL019C	15.4715207728256	-3.34413818953655	1.14904862095357	-2.91035394721707	0.00361019655328258	0.00808002963248099
gene-YJL130C	gene-YJL130C	1456.13321770042	1.16889709848028	0.401663530007297	2.91013998323185	0.00361266909750437	0.00808246436264201
gene-YDR022C	gene-YDR022C	262.259099299936	-1.389237784691	0.477528904670425	-2.90922239701868	0.0036232900971081	0.00810312042023754
gene-YGR131W	gene-YGR131W	65.3700583557406	-1.7594372284466	0.604919813241686	-2.90854620717084	0.00363113511545327	0.00811755483297615
gene-YBL008W	gene-YBL008W	69.6479340328991	1.54619789503317	0.532172571207565	2.90544454691578	0.00366731825985311	0.00819530500871463
gene-YNR011C	gene-YNR011C	246.048705776639	1.28193164271923	0.441297297583499	2.90491614097563	0.00367351508527907	0.008206011309902
gene-YDR170C	gene-YDR170C	563.592489167694	-1.21196884833546	0.417283048916127	-2.90442866414893	0.0036792403603306	0.00821565645877955
gene-YGL119W	gene-YGL119W	225.90433252689	1.39945625416738	0.482184192979649	2.90232710765458	0.00370401553120764	0.00826781592950632
gene-YDR065W	gene-YDR065W	146.792623008288	1.36256094317303	0.469491335495677	2.90220679309123	0.00370543849461053	0.00826783046370095
gene-YJR135W-A	gene-YJR135W-A	143.940856863592	-1.52136229263402	0.524398681074569	-2.90115583341386	0.00371788936798692	0.00829244181923563
gene-YHR081W	gene-YHR081W	465.919566774489	1.26040494172437	0.434476263038003	2.90097537874956	0.00372003106264274	0.00829404939367673
gene-YCL004W	gene-YCL004W	123.225339221043	-1.41407276108529	0.487771793625516	-2.89904578240319	0.00374300235381318	0.00834207893822357
gene-YNR075W	gene-YNR075W	97.3145942249434	-1.48797304050797	0.513758966418071	-2.89624734120383	0.00377654612165593	0.00841362584431515
gene-YJR161C	gene-YJR161C	44.2174918961664	-1.95104637609257	0.673933360923885	-2.89501379397202	0.00379141871504993	0.00844353721470677
gene-YBL050W	gene-YBL050W	872.708817887964	-1.23247107675313	0.426101102559965	-2.89243813111159	0.00382264461615107	0.00850983090178253
gene-YJR034W	gene-YJR034W	59.8540029496667	-1.79371086895239	0.620255272552165	-2.89189136848738	0.00382930325454265	0.00852140415431395
gene-YDR531W	gene-YDR531W	188.675746550534	1.4638741223921	0.506395257897454	2.89077375738092	0.00384294665308414	0.00854850595047718
gene-YLR262C	gene-YLR262C	115.606639344986	1.50364830500154	0.520468159211605	2.88903034391044	0.00386431782447012	0.00859277072054556
gene-YEL020W-A	gene-YEL020W-A	310.861946242949	1.59206604794945	0.55156581327266	2.88644801697024	0.00389617103204149	0.00866030095735956
gene-YPL162C	gene-YPL162C	117.070465351069	-1.45600621340955	0.505112217625513	-2.88254008238824	0.00394482943992831	0.00876511969579808
gene-YNCP0003W	gene-YNCP0003W	9.18329700987207	3.44200252528633	1.19561299005612	2.87886009428917	0.00399115348060058	0.00886467384561096
gene-YDR454C	gene-YDR454C	778.783015712117	1.16815154523848	0.405809807247999	2.87856903498785	0.00399483835680922	0.00886948325929837
gene-YDR427W	gene-YDR427W	749.167220778995	-1.22470613304379	0.425538390454551	-2.878015616254	0.00400185328378311	0.00888167970244942
gene-YPL276W	gene-YPL276W	67.8130400530014	-2.6258428026217	0.913101393263244	-2.87574065924646	0.00403080741049834	0.00894254004373957
gene-YDR052C	gene-YDR052C	324.52801965805	1.27152483491363	0.442290315986076	2.87486474145108	0.00404200611739529	0.00896397785229343
gene-YGL060W	gene-YGL060W	60.373907499675	-1.76779111623524	0.61530025231746	-2.87305443086859	0.00406524069282057	0.00901208124724409
gene-YOR367W	gene-YOR367W	250.215050340521	1.23479508765548	0.429804398984882	2.87292333575888	0.00406692794146097	0.0090123987829566
gene-YNCG0002C	gene-YNCG0002C	3.88348306575783	6.0951122572188	2.12361891011696	2.87015350455845	0.00410272573194533	0.00908546872995426
gene-YJL031C	gene-YJL031C	256.06068392079	-1.27799688807176	0.445274719548947	-2.87013125148075	0.00410301448897712	0.00908546872995426
gene-YER140W	gene-YER140W	145.944337636029	1.32831648392291	0.463071503282662	2.86849109588179	0.00412434807300883	0.00912924524162023
gene-YDR315C	gene-YDR315C	78.2952129523541	-1.63540232803782	0.570169696613652	-2.86827296811947	0.0041271928420331	0.00913207908223927
gene-YFL007W	gene-YFL007W	702.543886009016	-1.32985388847221	0.46418016805468	-2.86495197338019	0.0041707249192073	0.0092249038853403
gene-YAL058W	gene-YAL058W	118.164140173821	1.38324105394964	0.482993610607627	2.8638909989088	0.00418471987322828	0.00925235223486117
gene-YER153C	gene-YER153C	21.5578022158731	-2.59037052710253	0.904548063314181	-2.86371795171574	0.00418700651660858	0.00925390270255369
gene-YDR070C	gene-YDR070C	1680.77429126016	-4.45641089231909	1.55670024908378	-2.86272896464299	0.00420009674353295	0.00927932047388411
gene-YKL034W	gene-YKL034W	175.643836132673	-1.49586184662046	0.52257319656502	-2.86249248230308	0.00420323231711932	0.00928273440598769
gene-YGL160W	gene-YGL160W	298.121365083421	-1.3673965220859	0.477728138848424	-2.86229009951568	0.00420591744297315	0.00928515132928679
gene-YDL133W	gene-YDL133W	280.175630935873	1.3376303020611	0.467377719515368	2.8619898771557	0.00420990352746216	0.00928873838284887
gene-YNL048W	gene-YNL048W	228.990488579424	1.26076611691732	0.440530334752709	2.86192803867877	0.00421072498903857	0.00928873838284887
gene-YDR107C	gene-YDR107C	34.1804737301374	-2.10675763884003	0.736483145513394	-2.86056463297804	0.00422887343521658	0.00932524905227018
gene-YDR023W	gene-YDR023W	2581.75623879911	1.1520427146158	0.403002559559185	2.85864862961649	0.00425449748654191	0.00937821066047777
gene-YIL164C	gene-YIL164C	46.1003572897047	-1.86512814534269	0.652751987236034	-2.85733047438163	0.00427220777103042	0.00941369451094926
gene-YOL060C	gene-YOL060C	429.416950111039	-1.25847824490945	0.440948593932111	-2.8540248505775	0.00431691543449205	0.00950560214755925
gene-YGL131C	gene-YGL131C	233.012491362395	-1.41847782435967	0.497012954425445	-2.85400573914508	0.00431717514017125	0.00950560214755925
gene-YER091C	gene-YER091C	1769.27504038836	1.39814792545744	0.490264609700336	2.85182307226301	0.00434692881088915	0.00956750507886877
gene-YDR408C	gene-YDR408C	441.418065699958	1.18054045278328	0.41439949114361	2.84879802705687	0.0043884729960506	0.00965530225327831
gene-YJL099W	gene-YJL099W	90.2530186006805	-1.56654193919677	0.550330977712643	-2.84654508402895	0.00441964705046786	0.00972022601114578
gene-YPR005C	gene-YPR005C	117.352651997254	-1.48730653037303	0.522621551179164	-2.8458576325781	0.00442919922579292	0.00973756530356055
gene-YML103C	gene-YML103C	310.818257060548	1.25773318538156	0.442231481333963	2.84406072038943	0.00445425585079929	0.00978748063497752
gene-YDR152W	gene-YDR152W	871.982450754506	1.13143854401835	0.397835048968147	2.84398910290316	0.00445525716072216	0.00978748063497752
gene-YLR210W	gene-YLR210W	68.4345979178307	1.62164865597315	0.570231393675064	2.84384317307022	0.00445729808965527	0.00978828026686149
gene-YLR125W	gene-YLR125W	26.1173318736353	-2.55350072010115	0.898511210853456	-2.84192416216565	0.00448421571094387	0.00984368826806294
gene-YBR130C	gene-YBR130C	178.370493315571	1.46683816197547	0.516327570514179	2.84090613351275	0.00449855512931728	0.00987145349241539
gene-YGL054C	gene-YGL054C	610.240254309785	1.14815902641498	0.404172701019231	2.84076342494084	0.00450056856412666	0.00987216035656043
gene-YML116W	gene-YML116W	211.548841418687	1.32705685652596	0.467329273879859	2.8396613067024	0.00451614555905718	0.00989888908307052
gene-YJL062W-A	gene-YJL062W-A	253.929958132343	-1.42461625484537	0.501681890638926	-2.83968044577218	0.00451587463721677	0.00989888908307052
gene-YDL104C	gene-YDL104C	63.7804770356186	-1.773213894801	0.624666426574433	-2.83865727269033	0.00453037876076797	0.00992635916914514
gene-YGL244W	gene-YGL244W	518.716862170928	1.15840227705361	0.40851469951095	2.83564405011713	0.00457333856030214	0.010016726895491
gene-YBR278W	gene-YBR278W	121.890823979071	-1.43792616535288	0.507255659321233	-2.83471685121659	0.00458663176409741	0.010042074121169
gene-YBR108W	gene-YBR108W	251.818801259499	-1.28271923695615	0.452631191388066	-2.83391701977605	0.00459812701052214	0.0100634673267408
gene-YOL089C	gene-YOL089C	183.048464048385	1.32938567209261	0.469259291910453	2.83294480260669	0.00461213492885154	0.0100903416715541
gene-YHL003C	gene-YHL003C	211.621110266988	1.41440381164324	0.499632573354905	2.83088791058173	0.00464189852842952	0.0101516529450892
gene-YNR006W	gene-YNR006W	605.3840178622	-1.19092767028387	0.420727209275305	-2.83064095696406	0.00464548366139116	0.0101556884387791
gene-YOR371C	gene-YOR371C	267.000641947717	-1.53517124893405	0.542637817652643	-2.82909004679205	0.00466805627119507	0.0102012146967299
gene-YGL002W	gene-YGL002W	226.937067572021	-1.27990347171299	0.452480306578824	-2.82863906584192	0.00467463865175504	0.0102117761266071
gene-YBR272C	gene-YBR272C	206.537975060541	-1.38281622224261	0.488924513409208	-2.82828163513507	0.00467986156962074	0.0102193610108029
gene-YBR060C	gene-YBR060C	207.28817152734	1.31799174084522	0.466377539824027	2.82601889735625	0.00471304834918894	0.0102879817555033
gene-YDL121C	gene-YDL121C	315.418453823011	1.2527846155215	0.443560693829525	2.82438149490988	0.00473719625702225	0.0103368278699958
gene-YDL160C	gene-YDL160C	475.874355424687	-1.22937054584903	0.435878448287189	-2.82044352199544	0.00479573146070997	0.0104606444455023
gene-YOR253W	gene-YOR253W	133.678906428118	1.50908671183494	0.535400977236208	2.8186103051679	0.00482320356620473	0.0105120279669249
gene-YPL190C	gene-YPL190C	1048.7713667965	-1.14210813710662	0.405215186983453	-2.81852253763939	0.00482452239215749	0.0105120279669249
gene-YLR240W	gene-YLR240W	189.190198181751	-1.30855768658025	0.464272641474508	-2.8185113006537	0.00482469126664242	0.0105120279669249
gene-YJL095W	gene-YJL095W	133.082858008171	-1.35307245115237	0.480157592104174	-2.81797575088392	0.00483274595455555	0.0105256485584853
gene-YDL131W	gene-YDL131W	687.917425757274	1.13184072957592	0.401690259809091	2.81769523142993	0.00483696983110403	0.0105309186513071
gene-YBR133C	gene-YBR133C	162.066399769718	1.28561814383624	0.456399699056496	2.81686895607944	0.00484943075573899	0.0105541116037466
gene-YDL212W	gene-YDL212W	645.593438990956	1.17894114180118	0.41867799232873	2.81586604360021	0.00486459453310735	0.0105831674579752
gene-YNL230C	gene-YNL230C	205.549115140892	1.26256826272688	0.448660839734514	2.81408170919034	0.00489167929691235	0.0106381266974953
gene-YHL022C	gene-YHL022C	34.0727727067291	-1.9728985241195	0.701112816190847	-2.81395301663187	0.00489363801081342	0.0106384227445504
gene-YGL179C	gene-YGL179C	54.2940740491282	1.89017677201853	0.671837681376123	2.8134426282058	0.00490141316322055	0.0106513583893218
gene-YGL145W	gene-YGL145W	230.376066247441	1.25384162020627	0.446435120256268	2.80856402938578	0.00497629856472867	0.0108100687466771
gene-YDL059C	gene-YDL059C	27.6399659221113	1.97222145130459	0.703771528738905	2.80236038368678	0.00507301689887868	0.0110160712941796
gene-YLR396C	gene-YLR396C	194.960423569861	1.24136769624112	0.44303217835333	2.80198088738173	0.00507898825115421	0.0110249365645173
gene-YHR120W	gene-YHR120W	76.8142270549605	1.45574397888645	0.519641064052967	2.80144137865531	0.00508748832672023	0.0110351799937072
gene-YPL224C	gene-YPL224C	276.384036270106	-1.22867593140287	0.438575330308873	-2.80151628806288	0.00508630734470756	0.0110351799937072
gene-YEL032W	gene-YEL032W	387.18386949997	1.30160807209072	0.464815451028997	2.80026851346971	0.00510601144772869	0.0110712439897446
gene-YDL233W	gene-YDL233W	205.755354143228	-1.27063990578644	0.453981108448978	-2.79888277758422	0.00512797498979046	0.0111147382158956
gene-YML015C	gene-YML015C	233.460686629802	1.21228204995612	0.433195683693025	2.79846290161834	0.00513464674659551	0.0111250679509569
gene-YIR034C	gene-YIR034C	161.23452259446	1.38663950282038	0.496001275451438	2.79563697000239	0.00517975476899324	0.0112186376944763
gene-YNCL0048W	gene-YNCL0048W	11.9065637417582	-3.61521803499479	1.29369022821958	-2.79450053508572	0.00519799547560204	0.0112539686910568
gene-YGL262W	gene-YGL262W	55.0943410939318	-1.70949744731656	0.611985737686444	-2.79336158025374	0.0052163348424739	0.011289487013541
gene-YIL067C	gene-YIL067C	98.7336815944134	1.50393000441804	0.538788020510176	2.79132042133003	0.00524934775324229	0.0113567245499167
gene-YKL138C-A	gene-YKL138C-A	128.979009420566	-1.3588081972694	0.487003191289953	-2.79014228565988	0.00526848825926676	0.0113939110668174
gene-YNL031C	gene-YNL031C	3525.83101350862	-1.60494030923008	0.575575376565976	-2.78841030136757	0.0052967413086348	0.0114507700068523
gene-YDR519W	gene-YDR519W	162.873026511824	-1.39774315465611	0.501427646192951	-2.78752710439554	0.00531120110841917	0.011477778922563
gene-YBL025W	gene-YBL025W	117.175219131956	1.37231867845431	0.492365071081087	2.78719746598008	0.00531660711554815	0.0114852093758159
gene-YPL261C	gene-YPL261C	59.0682989740456	-1.7229954759304	0.618907445877945	-2.78393075960859	0.00537044974218117	0.0115972309082913
gene-YER014W	gene-YER014W	114.787674768842	-1.3732825894838	0.493836908339557	-2.78084235157966	0.00542180590219202	0.0117038021638664
gene-YEL072W	gene-YEL072W	69.5713235077204	1.65554628164477	0.59563435179826	2.77946743106164	0.00544481132059405	0.0117491178108346
gene-YMR107W	gene-YMR107W	5586.71108572784	-4.08772310601229	1.4727379594164	-2.77559431389419	0.00551009152892274	0.0118855891553297
gene-YBR166C	gene-YBR166C	204.973971753987	1.31011441725471	0.47231347312556	2.77382393643137	0.00554016526442701	0.0119454240497349
gene-YKL204W	gene-YKL204W	421.136782812655	-1.23484395489424	0.445194052207342	-2.77372069274442	0.0055419236468532	0.0119454240497349
gene-YPR042C	gene-YPR042C	218.692842679729	-1.33366015670631	0.481887472408346	-2.76757590323116	0.0056474892851848	0.0121684735908541
gene-YML114C	gene-YML114C	272.430531847805	1.1917143708609	0.430823125719643	2.76613370944346	0.00567252709716486	0.0122179116849267
gene-YER033C	gene-YER033C	193.979305201491	-1.27149625469582	0.459946163284462	-2.76444583343429	0.00570195731295467	0.0122767705037685
gene-YDR141C	gene-YDR141C	260.941602178558	-1.20207446992375	0.434853429084936	-2.7643210091577	0.0057041392384959	0.0122769397990784
gene-YNCP0014C	gene-YNCP0014C	24.7327128133437	-2.34500722706263	0.849003042995043	-2.76207163968471	0.00574358743397385	0.0123572870814985
gene-YBR085W	gene-YBR085W	10.9258475128232	3.01989145428197	1.09548587426152	2.75666854793333	0.00583935093783926	0.0125586924923242
gene-YMR234W	gene-YMR234W	204.556577060613	1.24258589796599	0.451129012449506	2.75439145715567	0.00588013907187991	0.0126417575552718
gene-YCR071C	gene-YCR071C	194.174793320151	-1.33807998783196	0.486131033702964	-2.75250888148308	0.0059140542232826	0.0127099906116718
gene-YIL066C	gene-YIL066C	66.5822507855193	-1.8252554218769	0.663234951981929	-2.75204950586897	0.00592235672210141	0.0127231491302561
gene-YJL059W	gene-YJL059W	103.111365535376	-1.67970072214661	0.611081637896177	-2.74873375009183	0.00598259605230617	0.012847834127046
gene-YDR042C	gene-YDR042C	10.024833663774	3.16591169854233	1.1528198723672	2.74623275884501	0.00602839772757142	0.0129414334445878
gene-YGR227W	gene-YGR227W	122.652224846189	1.31584037079799	0.47946972816011	2.74436589739945	0.00606279197500165	0.013010484102237
gene-YDR498C	gene-YDR498C	250.827666669014	-1.26103401821764	0.459632773679451	-2.74356854086539	0.00607753592301448	0.0130373308278705
gene-YHR117W	gene-YHR117W	218.322089868838	-1.33256178094675	0.486103725573417	-2.74131159841418	0.00611944437573563	0.0131224088248232
gene-YDR108W	gene-YDR108W	82.8514980838851	1.45275011011571	0.530481608646705	2.7385494359018	0.00617108818182006	0.0132282929553006
gene-YER007C-A	gene-YER007C-A	559.466957677686	1.1445219441814	0.418231283305892	2.7365766021484	0.00620821391331919	0.0133029899456843
gene-YJR062C	gene-YJR062C	139.557163212962	-1.30427707739792	0.476766735186561	-2.73567130661403	0.00622531741415335	0.0133347441271241
gene-YOR268C	gene-YOR268C	5.75290944890499	-5.2403752948364	1.91722350738485	-2.73331475159327	0.00627003827944065	0.0134256102117003
gene-YNL247W	gene-YNL247W	875.016998555637	1.25347449924247	0.458701763316839	2.73265681426356	0.0062825756371295	0.0134475225500275
gene-YGR120C	gene-YGR120C	196.015890825931	1.20550337698613	0.441781567663315	2.72873171998171	0.00635784045900189	0.0136036344425198
gene-YGL226W	gene-YGL226W	46.2217540852522	-1.76128753618385	0.646532679885386	-2.72420496438955	0.00644564911531514	0.0137864616658463
gene-YLR194C	gene-YLR194C	300.129375856383	-1.25320878282776	0.460208170197732	-2.72313458122507	0.00646657093041121	0.0138261445131173
gene-YLR375W	gene-YLR375W	703.582286276206	1.14096190107243	0.419169841630026	2.72195608499785	0.00648967657619828	0.0138653887903621
gene-YHR026W	gene-YHR026W	729.404013682008	1.10157678525546	0.404697806368999	2.7219736996821	0.00648933067597018	0.0138653887903621
gene-YGR237C	gene-YGR237C	224.228394678245	-1.27343111544681	0.468123899109063	-2.72028648370744	0.00652253798543581	0.0139304991661137
gene-YDL223C	gene-YDL223C	2614.96878282317	-4.50729987645845	1.65727459781518	-2.71970612619087	0.00653399569822425	0.0139498657244093
gene-YPL268W	gene-YPL268W	300.504714804675	-1.30805316135316	0.481005820457502	-2.71941233498802	0.00653980277197522	0.0139571586032978
gene-YBR259W	gene-YBR259W	110.957565529919	1.3136197069409	0.483224812121411	2.71844423959516	0.00655897099793084	0.0139929509191968
gene-YNL297C	gene-YNL297C	204.477308503264	-1.23357688260689	0.454451669015676	-2.71442920493342	0.00663900887279444	0.0141585293352215
gene-YDR117C	gene-YDR117C	147.586524084366	1.27837688674235	0.471115063705426	2.71351307828629	0.00665739403260947	0.014192552581571
gene-YOR279C	gene-YOR279C	75.3948522630537	1.48555456357083	0.547824379875545	2.71173503433404	0.00669320714109847	0.0142584854316028
gene-YDR331W	gene-YDR331W	167.76764410314	1.27385099583358	0.469750464786846	2.71176101211865	0.00669268265601364	0.0142584854316028
gene-YLR225C	gene-YLR225C	384.560138768393	1.31746309139285	0.486507979736985	2.70799893581415	0.00676902394592919	0.014414736509445
gene-YJL165C	gene-YJL165C	805.179393581682	-1.11202701435749	0.410707142793418	-2.70759112391875	0.00677734623842111	0.0144271954754428
gene-YIL007C	gene-YIL007C	361.134039936542	-1.18181480724635	0.436949836671848	-2.70469218216895	0.00683677097460969	0.014548389419904
gene-YEL030W	gene-YEL030W	95.3921646594326	-1.46511646271857	0.541978525958795	-2.70327400910706	0.0068660119686915	0.0146052885791736
gene-YPL010W	gene-YPL010W	513.803463462252	-1.15468327923168	0.427252733354602	-2.70257669310997	0.006880430939023	0.0146306285577695
